,module,kME
NDUFAB1,10,0.6251023913001877
APOO,10,0.6174069244325519
TXN,10,0.5807538977314898
GNG5,10,0.5756726407996849
ATP5G2P1,10,0.5548994032812168
MGMT,10,0.5517981588764047
S100A12,10,0.5514784488211876
CYBA,10,0.5432226407024464
CRX,11,0.8821789477097456
HAB1,11,0.8653663922030785
CDKN2B,11,0.8566195975319336
SLURP1,11,0.854664046099775
SEPT5-GP1BB,11,0.8452116053832528
HMX1,11,0.8399578658282062
SEC14L2,11,0.83903149459609
SOX15,11,0.8361193619709717
TONSL,11,0.8339390583334094
SERINC2,11,0.8316593398276028
NDUFA4L2,11,0.8316032891796991
TMEM59L,11,0.830694661539499
DNASE1L2,11,0.8305489581491331
CFB,11,0.8283007534751265
ANKRD2,11,0.8271163393915044
ADM2,11,0.8224207698803178
TULP1,11,0.8217738444141837
MYLPF,11,0.8197511431757833
PTMS,11,0.8172834943679758
FAM110D,11,0.8156135840952281
NUPR1,11,0.81339064815304
IGFALS,11,0.8096390737772696
MYH6.2,11,0.8068231591725218
TMEM132A,11,0.8017401328256754
APOA4,11,0.8014103528340425
AK125860,11,0.796949700935012
CPNE7,11,0.7965087664726828
SEMA3B,11,0.7961900118735442
SGCA,11,0.794038196901869
PCDHA10,11,0.793283109248383
ADAMTSL2,11,0.7931245704619999
AZGP1.2,11,0.7925365086141614
FAM153A.1,11,0.7892248511558788
EPN1,11,0.7891157909204207
TRPV6,11,0.7888484763195345
TCF15,11,0.7862911546099884
MLLT1,11,0.7829787423719422
MYL7,11,0.782717607013734
SIX5,11,0.7816205449489544
PKP3,11,0.7808024313680887
SLC35C1,11,0.7795162380052268
ARTN,11,0.7780773361118458
PRSS50,11,0.7767379601418314
CALY,11,0.7735891379281842
MSI1,11,0.7719844198367167
C17orf53,11,0.7714866304698139
KCNK7,11,0.7693578703322355
IL4I1,11,0.7666513192103026
PRRX2,11,0.7647498476255173
LOC102725072,11,0.7642240753333648
PRH1,11,0.7630033374750955
TPSD1,11,0.7623513230890677
LAMC2,11,0.7622329234240329
ADCY8,11,0.7610800101452322
PRLH,11,0.759828191816579
NPPA,11,0.7594134076341531
TMEM262,11,0.7584777030657343
AVP,11,0.7572284917345391
DUSP9,11,0.7557380467010808
F11,11,0.7554328365141921
MMP14,11,0.7552180513847262
TNNI1,11,0.7535925919586689
KRT3,11,0.7524852473525021
SOD3,11,0.7512641658266249
LOC101929078,11,0.7505713215723884
NOS2,11,0.7491334677455568
FOXJ1,11,0.7491300977634028
MKRN7P,11,0.7487262298186513
CLSTN3,11,0.7475683113601075
PHOX2A,11,0.7462148949417886
DUSP13,11,0.7452975867586683
SSTR3,11,0.7450287149907269
ACTL8,11,0.7396123414933157
CHPF,11,0.7376091089895456
LAMB3,11,0.7375898469454387
INS,11,0.7374321547111192
PIK3R2,11,0.73568828183682
MEF2BNB,11,0.7333300727022063
SLC52A1,11,0.7317984084106096
SNTA1,11,0.7300023651519085
BC127192,11,0.7298631834714869
SPEF1,11,0.7286161487880417
KRT14,11,0.7274795644120129
CHST8,11,0.7273897258538352
AMH,11,0.7270637496761418
TRIM17,11,0.7264617082489796
LHX5,11,0.7243720602884519
EPHB3,11,0.7236160735668685
AMN,11,0.7213915932718942
TM6SF2,11,0.7201095068944895
CALML5,11,0.7200570867630665
RIN1,11,0.7197790561952567
MAST2,11,0.7186162255455929
ZNF358,11,0.7174988790719223
OBP2A.2,11,0.7165831209119988
TNNC2,11,0.7154969925477951
KCNF1,11,0.7133972500963602
ADIRF,11,0.7128003438185847
PHYHIP,11,0.7121164317235601
KRT8P11,11,0.7120763404306656
NTN3,11,0.711687252363903
PTGER1,11,0.7110871874564443
LTB4R2,11,0.7092033126806288
NPTX1,11,0.7070198256618749
GPER1,11,0.7070130032828399
ELAVL3,11,0.7064369467400965
DES.2,11,0.7064181175493407
SCT,11,0.7061711573301367
C19orf26,11,0.704428796582007
CDC37P1,11,0.7040797465999697
CSF3,11,0.7040214522896673
SLC13A2,11,0.7039368179639306
RAX,11,0.703424045262445
EMILIN1,11,0.7006444600550067
LEPREL2,11,0.70044307714991
IL17B,11,0.6992449852442133
KIAA1211L,11,0.6992205315962186
ETNK2,11,0.6989133680292694
TERT,11,0.6982653209485239
IGFBP2,11,0.696884271944407
TNK1,11,0.6958797353927066
SEMA3D,11,0.6958074785736054
PRKACG,11,0.6956334129433701
ACTA1,11,0.6952539329133904
KCNQ1DN,11,0.6948063980715784
KCTD17,11,0.6931609604478507
LIMS2,11,0.6924584156111626
HERC2.2,11,0.6921128846555944
GPR144,11,0.690605963186289
NPFFR1,11,0.689990213090705
OPRD1,11,0.6898152555697689
MUC3A,11,0.6894189359232087
CGB1,11,0.6890659688899778
FXYD2.1,11,0.6887353216326902
ACSM2A,11,0.688474450159043
POU3F3,11,0.6876848912439149
LCN1,11,0.6874229241119842
KCNG2,11,0.6869592939850058
AC009947.3,11,0.6860195234562951
KRT81,11,0.6859396652344307
KRT86,11,0.6854255572884725
PODXL2,11,0.6837401935559398
ATP1A3,11,0.6820271892912818
FUZ,11,0.6816533927939191
HYAL2,11,0.6811806331048003
VGF,11,0.6801117353990983
CKM,11,0.6795460611449969
DUX1.2,11,0.6778094139657057
SAT1.2,11,0.677547393385108
PPP1R2P9,11,0.676451948298589
SMPDL3B,11,0.6759239502239256
CEND1,11,0.6754847549228477
MAPK8IP1,11,0.6744480125422088
KIF1C,11,0.674132977725753
METRN,11,0.672813300201685
MFGE8,11,0.6725995377826633
MAP2,11,0.6724406394961457
POU4F3,11,0.6724120541512911
GTSE1.2,11,0.6691512212833938
PITX3,11,0.6687050676090813
CRYBB1,11,0.66811523938619
PGM5,11,0.6678405436019484
PRDM8,11,0.6670247365866097
DDN,11,0.666638323193859
IL1RAPL1,11,0.6662737510178204
C16orf71,11,0.6661216135888017
DBET.1,11,0.6650304083145896
PDGFRB,11,0.6647171186476416
RHOD,11,0.6639410185607957
ZNF446,11,0.6629752452221772
PTPRS,11,0.6618946305350156
NEUROG3,11,0.6603700292823637
ERBB2,11,0.6599835979232068
TEX40,11,0.6598701298333829
LECT1,11,0.6597838017254535
NDOR1,11,0.659631085484501
SNAPC2,11,0.6577705460157383
TPPP,11,0.6570298897189095
RP11-79P5.2,11,0.6569016841909121
MUC3B,11,0.6566677254234402
DGCR6L,11,0.6550875072200124
FOXC1,11,0.6547141045219447
PCBP3,11,0.6546704433407138
TP53TG5,11,0.6544971745682984
TMSB4Y,11,0.6538647451288927
MYOG,11,0.6530316229828363
SLC2A8,11,0.6524165097706602
IGLV6-57,11,0.6520902195015852
PTOV1,11,0.651809083886952
PLEKHH3,11,0.6509679715971495
DIO3,11,0.6509193923842667
FABP1,11,0.650774065172959
DRD4,11,0.6499647634610703
OXCT2,11,0.6498447812202496
SLC28A1,11,0.6497190313766152
SPTBN4,11,0.6493633128655919
NR5A1,11,0.6488471152203581
TPSB2,11,0.6475911796559553
TEX11,11,0.6474440448176476
SLC25A10,11,0.646774152810939
RSPH6A,11,0.646620587873525
INO80D,11,0.6465885677948712
DNALI1,11,0.6460609130020507
ALDH1A2.1,11,0.6442046850938863
TPO,11,0.6438155245844223
MYH7,11,0.6431094675485277
NUDT7,11,0.6429663994255812
PLCH2,11,0.6427485858664423
SLC9A2,11,0.6424332807290432
ALOX15B,11,0.642224896306244
AIRE,11,0.6418781954479669
FZD8,11,0.6411382531243222
CLDN6,11,0.6393949520665303
FLNC,11,0.6376824222743883
C22orf31,11,0.6376073840660131
RGN,11,0.6372804951371823
CSF2,11,0.6370689839846151
IGF2-AS,11,0.6367597684694412
PAGE4,11,0.635825965008583
ZNF646,11,0.6347254470819181
FOXC2,11,0.6345072241830367
FOXD3,11,0.6338952250861961
BBC3,11,0.6329634127366142
POU6F2,11,0.6329012392614132
CEL,11,0.6316468878161691
SIX1,11,0.6294857700574743
WNT4,11,0.628848094087953
GRK1,11,0.6287198634845167
GAS6,11,0.6277882201878107
ALPP.2,11,0.6275679135249475
KLHL35,11,0.6268051204284056
HNRNPUL2.1,11,0.6261518101255558
GS1-124K5.9,11,0.6255746752055686
VSX1,11,0.6253048783205544
PYCR1,11,0.624943182515733
CELP,11,0.6243774917505185
CYP11B2,11,0.6242860084954369
COMP,11,0.6235414257857211
CHAF1B,11,0.6228938967109773
PAGE1,11,0.6227891781801446
PRSS3P3,11,0.6195579575170231
PROC,11,0.6188326674379788
GDF2,11,0.6188047888592169
MLLT4,11,0.6155778600556614
ENTPD2,11,0.6147692641262018
PDE1B,11,0.6146462634760448
CES1P1,11,0.614033679591896
RP11-560G2.2,11,0.613844188634956
TRPM4,11,0.6131310160975201
HSPB3,11,0.612932848728154
MYBPC2,11,0.612819378412165
FABP2,11,0.6123701218540701
AOC4P,11,0.6117404749721406
HIC1,11,0.6108932913041852
LOC101928669,11,0.6108059273989233
NKX6-1,11,0.6103723148356368
SLC7A10,11,0.6101460841859948
EVX1,11,0.6098662774886893
HOXB13,11,0.6092159376355257
ARR3,11,0.6087574772174033
ETV4,11,0.6086254167735256
AC074212.6,11,0.6079529278172862
IBSP,11,0.6077943189701311
PGC,11,0.6074671681013273
FTCD,11,0.6073360416955927
PCDHGA11,11,0.6070193679833226
HOXC8,11,0.6064331092397358
KCNQ1OT1,11,0.6062764811230523
B3GNT4,11,0.6050889568177972
FEV,11,0.6047437551357343
CYP17A1,11,0.60410193794887
CCDC70,11,0.6037292957248028
MSLN,11,0.6034795437544522
MSH4,11,0.6024984708731121
APOD,11,0.6024038879825058
SLC6A7,11,0.6020017319798319
PCDHA5.1,11,0.6011564664400706
RUSC2,11,0.6005427573243862
C22orf29,11,0.6002696631463293
FGF22,11,0.5988985870380801
OTOR,11,0.5982704726699406
MROH7,11,0.5977886058694508
GJD2,11,0.5959362707255699
ANKRD53,11,0.5945204851718169
TUBB4BP7,11,0.5944463564791287
SMARCE1P2,11,0.5917207193227217
GBX2,11,0.5911792773435613
WFDC8,11,0.5900525307974753
FAM163A,11,0.5891094804514202
TENM3,11,0.5882483944892234
SPINK1,11,0.5880663228668498
GH2,11,0.5876864499089174
GCK,11,0.5857436359675066
MGC4294,11,0.5852324818960314
KIFC3,11,0.5848662954525151
TMPRSS11D,11,0.5847974668657516
PDZD7,11,0.5806447938024804
AK096803,11,0.579633963153751
GNG3,11,0.5791638741405342
GPR25,11,0.5786452675073418
WISP2,11,0.5777300327802145
ESRRB,11,0.577495965439313
SLC9A3,11,0.5765566576667678
KRT19P2.2,11,0.5740243901349912
BLOC1S1-RDH5,11,0.5716449894153922
HDAC7,11,0.5699111065273093
KRT18P44,11,0.5679660377756227
CTF1,11,0.566545605502625
ESRRA,11,0.5662947811001177
NPPC,11,0.5653746040824366
MAP3K10,11,0.5642814303429674
LOC100131532,11,0.5629389398353944
ZIC4,11,0.5627410456284335
KIFC1,11,0.5618619673763109
ANP32D,11,0.5600870344651618
NEUROG1,11,0.5598322073905045
BAAT,11,0.5596150024425542
GPR162,11,0.5590961749897366
RP5-1184F4.5,11,0.5571594241329848
CLCNKB,11,0.5566581057056512
JPH3,11,0.5550190812918742
TM4SF5,11,0.5550067173432842
PTPRH,11,0.5532585038277802
SPTBN2,11,0.5512215077479342
KRT18P38,11,0.548926859670812
CST5,11,0.548753145355172
ZBTB32,11,0.54765272976678
TOM1L2,11,0.5476229613621211
HIST1H1A,11,0.5399915488775978
SCRT1,11,0.5369268172839289
RPL3L,11,0.5352304890236096
C6orf15,11,0.5321174811765791
HADHAP1,11,0.530635652018362
NPPB,11,0.5260952938628144
LPPR3,11,0.5247344282069726
CLCA1,11,0.524595838541762
CRYBA4,11,0.5239892715834544
SLC38A3,11,0.5235491283979026
ADAM11,11,0.521580202381329
ANXA13,11,0.5150542020625699
C3,11,0.5142668508674181
CLPS,11,0.513021504719289
VRTN,11,0.5063548733434358
FABP6,11,0.5038102769628928
RAI1,11,0.5008970659651005
LIM2,11,0.4922434070649361
NEUROG2,11,0.4922264786629303
CRYGD,11,0.47959683064005093
SLC13A4,11,0.4735947903255914
RBPJL,11,0.4712425604027069
GLI1,11,0.4436523369885415
NMUR1,11,0.424839488791943
NKG7,12,0.8854164340386506
KLRD1,12,0.8780276820299001
PRSS23,12,0.858729519005261
GPR56,12,0.8437087395755529
TGFBR3,12,0.8292854882615981
GZMB,12,0.8261240660515066
PDGFD,12,0.8159417081866034
TBX21,12,0.81567050429345
MATK,12,0.8003019834049795
GZMH,12,0.7901209872244274
PRF1,12,0.7843510195302336
SH2D2A,12,0.7708669204597183
CCL5,12,0.7637049231246389
GNLY,12,0.7572610382244315
KIR3DL1.2,12,0.7501156397518919
KIR2DL3,12,0.7371128878353453
TARP.2,12,0.7354083555882811
SYT11,12,0.7342412642636703
CACNA2D2,12,0.7264390688422291
KIR2DL1.1,12,0.7239523338328137
C1orf21,12,0.7185207357962223
CHST12,12,0.7160159403845484
NUAK1,12,0.7149226744267196
PRR5L,12,0.7087115203647254
CCL4,12,0.7082481181242007
KIR3DL3,12,0.708046222407261
YPEL1,12,0.7020114623936219
AGAP1,12,0.6960711701216032
B3GAT1,12,0.6893055281323183
LOC100130872,12,0.6867447227251819
F2R,12,0.6754263656724636
S1PR5,12,0.6746480113578108
KIR3DL1.1,12,0.6728078046212346
KIR2DS5,12,0.6709054851929781
KIR2DL2,12,0.6704300551237855
GFI1,12,0.66691432297738
NCALD,12,0.6637233079478353
LLGL2,12,0.6571592846730014
DUSP2,12,0.6556333025185729
PTGDS,12,0.6505691912449766
KLRG1,12,0.6471383389399242
CLIC3,12,0.6467443106579241
TMEM255A,12,0.6418221713461273
KIR2DL5A,12,0.6374211380610111
ADRB2,12,0.6361760316490106
RCAN2,12,0.6314638055678772
BZRAP1,12,0.626707598228109
KLRC4-KLRK1,12,0.6224396681018194
LAG3,12,0.6214082048191538
KIR2DL4,12,0.6041867707076739
KIR2DS4,12,0.6033436819016925
MYO6,12,0.6003732855853972
JAKMIP2,12,0.600104095489392
CD8A,12,0.5963965462042174
MXRA7,12,0.5937700560882371
IL2RB,12,0.5911034770705621
RGS9,12,0.5809137923029448
PYHIN1,12,0.5806584839055928
KIR2DS2,12,0.570140291971808
SYTL2,12,0.5563954243007149
KIR3DS1,12,0.5529774537822016
CCR5,12,0.5504711135869843
TRDV3,12,0.5236826660392963
BNC2,12,0.5098021115007972
CCL3,12,0.48896316152283886
TCRDV2,12,0.4619322910935213
AUTS2,12,0.4466277280250387
ADAMTS1,12,0.4275696095501713
KIR2DS3,12,0.41877578875979155
CXCR6,12,0.39707762657241275
RPS11.1,13,0.9102627875368967
H3F3A.1,13,0.8975099376997439
RPLP2.1,13,0.8750200655210368
RPAIN,13,0.8640995729391907
OPHN1,13,0.8615929674353009
RPL27A.1,13,0.8323605740544784
HEATR1,13,0.8217946385142477
CRIM1,13,0.8051868280352388
TFG,13,0.801587478264049
PDPK1,13,0.7980676411993659
DHRS7,13,0.7848933328284319
PODXL,13,0.773390757112637
UTP18,13,0.769650752294383
RPL37A,13,0.7535025556514205
ANKH,13,0.73029541972728
REL,13,0.7287486763751653
SPATA1,13,0.709268755140284
CCNE2,13,0.7078183328852437
DUTP1,13,0.7073969650318483
NUCKS1,13,0.6957505479692102
FKSG49,13,0.6906579524589052
PGK1,13,0.6887182494682965
RPA2,13,0.6879381093406296
ZNF552,13,0.6844344334269556
CCNA2,13,0.6747230552672292
PTGDR,13,0.6726617396139223
GK-AS1,13,0.6716688298396237
CD3EAP,13,0.6712700868600227
LA16c-358B7.3,13,0.6625854431555019
IER3IP1,13,0.6583940422963693
TIAM2,13,0.657916286362433
C5orf66,13,0.6287916679231824
BMP8B,13,0.6109466116870188
LRRC75B,13,0.5981724612679565
DLEU2L,13,0.5915918768482711
FCGR1A.1,13,0.5897411521224277
CASC1,13,0.5232580486496164
HERC5,14,0.9627627504808188
IFIT1,14,0.9442860557146219
IFI44L,14,0.942337916939267
RSAD2,14,0.9337635652063924
OAS3,14,0.9223369974398503
IFI44,14,0.9206586682450327
MX1,14,0.9122793738422789
IFIT3,14,0.8742784936577662
IFI6,14,0.863129503829682
EIF2AK2,14,0.8489601805922068
USP18,14,0.8367116509811777
OAS1,14,0.824318896763069
PLSCR1,14,0.8144691023289635
DDX60,14,0.8102428052526355
DDX58,14,0.8030247235911573
IFIT5,14,0.792102252555468
OASL,14,0.7893148969732672
SIGLEC1,14,0.7847655713596982
SERPING1,14,0.784555031721095
LAMP3,14,0.7809868503501812
OAS2,14,0.7783118492257582
LAP3,14,0.7621797186782097
STAT1,14,0.7356742224230133
GBP1,14,0.7338086214292675
RTP4,14,0.7327883729449042
IRF7,14,0.7220400947422001
XAF1,14,0.7212562109928956
TDRD7,14,0.7126992540839358
SCO2,14,0.7009729088161593
PARP12,14,0.7003361787940878
SPATS2L,14,0.6813816486339005
IFIT2,14,0.6571918706545972
ZBP1,14,0.6493334421797115
HERC6,14,0.6485478065363957
ISG15,14,0.6327578550980228
PSTPIP2,14,0.6194795089579765
DHX58,14,0.5338832516681272
ERV3-2,14,0.5160768706393598
MICB,14,0.48704844038650963
C3AR1,14,0.4471995212641331
SKI,15,0.9452336311457223
UBE2W,15,0.9087514562787106
MFSD6,15,0.9020000097101246
SCUBE3,15,0.8937243992556502
BMPR2,15,0.8665938588094847
SPEN,15,0.8591168025879761
ZNF8,15,0.8523457881073608
RAD21,15,0.8488878915097777
ZNF345,15,0.8418606560938484
HERC4,15,0.8407669869216713
SMG7,15,0.8336855838527236
PRKAB2,15,0.8315116725878603
LDB1,15,0.8266050472247262
BCLAF1,15,0.8258082604415916
FLJ10038,15,0.8207013972363604
M6PR.1,15,0.8183668096486406
IKZF1,15,0.817996536590814
SLAMF7,15,0.8139480949638559
RORA,15,0.8033729392443889
CCND2,15,0.7980195908662014
PRPF6,15,0.7953881444113396
CCNK,15,0.784156806059731
LRRC37A,15,0.7791575950192734
PKP4,15,0.7778381023253369
GOLGA8A.1,15,0.7725964216209615
DNMT3A,15,0.7711225832477069
SET.3,15,0.769855272590225
ACTR2,15,0.7644041267041126
UTP20,15,0.7634229739048832
EZR,15,0.7601615904263914
PMS2L2,15,0.7577024845291221
BACH1.2,15,0.7548860848082535
TGFBR2,15,0.7548122680491852
ATP2B1,15,0.7485745144023801
GRB2,15,0.7374896809147934
PECR,15,0.7346881515377286
DDX42,15,0.731678615061013
UPF1,15,0.7260589913777966
ZMYM2,15,0.7196209236942775
RNF113A,15,0.7134262693393815
POLD3,15,0.710331045125849
KIAA0100,15,0.7084630814585557
KIF3A,15,0.6986036309064632
IL24,15,0.6910940368230528
AP3D1,15,0.68896704946258
BOLA2.2,15,0.686105258682662
SP4,15,0.6833314181631214
SUZ12.2,15,0.6772747245819183
ZBTB38,15,0.6728351515653537
NLK,15,0.6712693585295465
ZNF124,15,0.6687261536113106
LGALSL,15,0.6610969662218932
DCAF13,15,0.6587731149300594
HSP90B1.1,15,0.6474995154457067
RAB14,15,0.5698330853258236
LEF1,16,0.9204990390317219
ABLIM1,16,0.8738284192979566
MYC,16,0.8657067131889772
LDHB,16,0.8563226034931899
NELL2,16,0.8537323849040493
MAN1C1,16,0.851840975751858
FAIM3,16,0.8490665292328078
TMEM204,16,0.8433516255893373
EPHX2,16,0.8408047380086807
IMPDH2,16,0.827859482006436
RHOH,16,0.818812206309468
GPRASP1,16,0.8181871476760769
POLR1E,16,0.8179977731068243
TNFRSF25,16,0.814667461209157
PIK3IP1,16,0.8124591734432657
CCR7,16,0.8102667109692557
SLC16A10,16,0.8094395840523199
DPP4,16,0.8089357060948882
CDR2,16,0.80793735585106
CD27,16,0.8032005321167339
MAL,16,0.8029907270318088
FAM171A1,16,0.8027943607068436
TRAF5,16,0.801611537661104
SATB1,16,0.7933680733727287
BCL11B,16,0.7857053812789501
LOC101060521,16,0.7842392699658977
UXS1,16,0.7823672151976139
SIRPG,16,0.7821382452292827
EVL,16,0.7817116479927761
LRRN3,16,0.7802643889945003
TRIB2,16,0.7710100001238493
TRAC.1,16,0.7695429519380872
FAM102A,16,0.7685195263304758
NR3C2,16,0.7665272696283844
TRBC1,16,0.7626757039468621
ADSL,16,0.7592310575132202
FHIT,16,0.7570104777338528
GLYR1.2,16,0.7558218147600168
AK5,16,0.7545800232916252
UBASH3A,16,0.7534127817981184
BAG3,16,0.7463216380342322
BACH2,16,0.741712268170985
RPS4XP2,16,0.7379640953280225
HOOK1,16,0.7366086128041665
SESN1,16,0.7345453460673287
ADTRP,16,0.7315624326228146
ZNF331,16,0.7310765419589775
TXK,16,0.7235639783392813
DENND2D,16,0.7176870481207145
NVL,16,0.7165268438983327
IARS,16,0.7159974875560864
ITK,16,0.712749137346626
TRAC.2,16,0.7097467819021546
CHMP7,16,0.7050564580452598
CAMK4,16,0.7050008335362877
B3GNT1,16,0.7045633555499302
KLHL3,16,0.6924983764939253
DACT1,16,0.671531242522577
LDLRAP1,16,0.6544240636998604
CD19,17,0.9141858104968728
CD22,17,0.901286631738716
LOC101928620,17,0.8956399600959202
CD200,17,0.8886737312618491
KIAA0125,17,0.8839456808709918
BLNK,17,0.8786806641369836
PTPRK,17,0.8728289529822479
TCL1A,17,0.8705133452434063
CR2,17,0.8696928536587468
IGHD.1,17,0.8693295495814999
BANK1,17,0.8648958405032245
CD72,17,0.8635285487104615
P2RX5.1,17,0.8621595397485603
IGHM,17,0.861564500378774
SPIB,17,0.8555800090421646
STAP1,17,0.8536999423632929
PCDH9,17,0.8503543259637957
ABCB4,17,0.8483651255074036
TSPAN3,17,0.8429253747877006
FCRL2,17,0.8418389782345649
CD79B,17,0.8380917038075453
SEL1L3,17,0.8322231425943103
PNOC,17,0.8296260758843074
MS4A1,17,0.8288453513550409
E2F5,17,0.8165433857650798
HLA-DOB,17,0.815355402146507
RASGRP3,17,0.8118106121532844
CXCR5,17,0.8076616567083105
PKIG,17,0.8057945708915436
VPREB3,17,0.8038773641766617
BCL11A,17,0.7941998279756837
CCR6,17,0.7882136270142941
MICAL3,17,0.7855179420447096
ADAM28,17,0.7801749460530426
BLK,17,0.7749539706148553
BEND5,17,0.7515777773742215
CD79A,17,0.7129697636365889
SOBP,17,0.7068162056943005
CD40,17,0.6980024789146653
CD180,17,0.6311689086813729
PIK3C2B,17,0.6175857594925729
